,num,lat,lon,Tmax,Tmin,prec,TH0,TL1,sqrt_dw,sqrt_p
21641,4,41.656676999,-87.559440719,83.0,47.0,2.12,75.0,50.0,0.005531337141336537,0.005653758078572492
21642,1,41.731446858000005,-87.649722253,83.0,47.0,2.12,75.0,50.0,0.11657350828742727,0.0675520383408037
21644,2,41.765752525,-87.56246520799999,83.0,47.0,2.12,75.0,50.0,0.04292907552931314,0.025142656300456832
21645,2,41.773085400999996,-87.600167559,83.0,47.0,2.12,75.0,50.0,0.030236675229690358,0.03476478406912625
21646,2,41.773085400999996,-87.600167559,83.0,47.0,2.12,75.0,50.0,0.030236675229690358,0.03476478406912625
21647,1,41.800597087,-87.711730345,83.0,54.0,2.79,67.0,62.0,0.16447870687533103,0.08145302645000929
21648,1,41.820858508,-87.665108095,83.0,54.0,2.79,67.0,62.0,0.09015996526655921,0.08386595529164773
21649,1,41.872872862,-87.764736532,83.0,54.0,2.79,67.0,62.0,0.04874109427865112,0.0
21650,9,41.742670478,-87.731550059,83.0,54.0,2.79,67.0,62.0,0.17819336289604845,0.05908290095055221
21651,2,41.705327644,-87.632955365,83.0,54.0,2.79,67.0,62.0,0.14217400706326813,0.009569513509900485
21653,1,41.947044495,-87.673061053,83.0,54.0,2.79,67.0,62.0,0.1291369397810233,0.027095658294971705
21654,2,41.657068876,-87.546048865,83.0,54.0,2.79,67.0,62.0,0.053708848533524145,0.05963816778460306
21655,1,41.904773448,-87.755685753,83.0,54.0,2.79,67.0,62.0,0.17405141762590076,0.0
21656,1,41.765752525,-87.56246520799999,83.0,54.0,2.79,67.0,62.0,0.04292907552931314,0.025142656300456832
21657,1,41.690922985,-87.682259674,83.0,54.0,2.79,67.0,62.0,0.12184877461908537,0.053073894528710454
21658,1,41.953664151999995,-87.724987191,83.0,54.0,2.79,67.0,62.0,0.14245854743044195,0.008885545521705354
21659,1,41.940781698,-87.794429759,83.0,54.0,2.79,67.0,62.0,0.12955588188914421,0.06826999898192512
21660,2,41.988586396,-87.85447335100001,83.0,54.0,2.79,67.0,62.0,0.030996646572229076,0.0
21662,2,41.768485667,-87.67946342799999,83.0,54.0,2.79,67.0,62.0,0.1293614383729444,0.07764220068890831
21663,1,41.872872862,-87.764736532,83.0,54.0,2.79,67.0,62.0,0.04874109427865112,0.0
21666,1,41.7212875,-87.665235702,83.0,54.0,2.79,67.0,62.0,0.09275289648574891,0.050119547841803266
21667,1,41.710542402,-87.584558933,83.0,54.0,2.79,67.0,62.0,0.07422721791287477,0.0806016204354327
21669,2,41.676887316,-87.66122192600001,83.0,54.0,2.79,67.0,62.0,0.15363477605366546,0.07683150669973131
21671,2,41.953664151999995,-87.724987191,83.0,54.0,2.79,67.0,62.0,0.14245854743044195,0.008885545521705354
21672,1,41.896131093,-87.656762124,83.0,54.0,2.79,67.0,62.0,0.067642277648985,0.05707747606380519
21673,3,41.681034931,-87.533436467,83.0,54.0,2.79,67.0,62.0,0.06758508811760848,0.03816218827005419
21675,2,41.773085400999996,-87.600167559,83.0,54.0,2.79,67.0,62.0,0.030236675229690358,0.03476478406912625
21677,1,41.681034931,-87.533436467,83.0,54.0,2.79,67.0,62.0,0.06758508811760848,0.03816218827005419
21678,2,41.656676999,-87.559440719,83.0,54.0,2.79,67.0,62.0,0.005531337141336537,0.005653758078572492
21679,14,41.657068876,-87.546048865,83.0,54.0,2.79,67.0,62.0,0.053708848533524145,0.05963816778460306
21680,3,41.662386728,-87.590179728,83.0,54.0,2.79,67.0,62.0,0.06394618890004815,0.08226546020682089
21681,1,41.731446858000005,-87.649722253,83.0,54.0,2.79,67.0,62.0,0.11657350828742727,0.0675520383408037
21682,1,41.923887364,-87.778909912,83.0,54.0,2.79,67.0,62.0,0.06688200940255568,0.0
21683,1,41.820858508,-87.665108095,83.0,54.0,2.79,67.0,62.0,0.09015996526655921,0.08386595529164773
21684,1,41.659236018,-87.612015128,83.0,54.0,2.79,67.0,62.0,0.08003388922692806,0.014381213166522097
21685,2,41.964405454,-87.691370391,83.0,54.0,2.79,67.0,62.0,0.06434964199666891,0.05543865094831889
21686,1,41.765752525,-87.56246520799999,83.0,54.0,2.79,67.0,62.0,0.04292907552931314,0.025142656300456832
21687,1,41.845715401999996,-87.715898597,83.0,54.0,2.79,67.0,62.0,0.12429035069694502,0.06464675392435451
21688,1,41.940781698,-87.794429759,83.0,54.0,2.79,67.0,62.0,0.12955588188914421,0.06826999898192512
21690,2,41.945961094,-87.83294247299999,83.0,54.0,2.79,67.0,62.0,0.08846750168155891,0.06011196910693973
21691,2,41.662386728,-87.590179728,83.0,54.0,2.79,67.0,62.0,0.06394618890004815,0.08226546020682089
21692,1,41.962014638,-87.646847726,83.0,54.0,2.79,67.0,62.0,0.05932232011692888,0.006646072113459674
21694,1,41.916134719,-87.801092809,83.0,54.0,2.79,67.0,62.0,0.13634802916183988,0.06328288475578461
21695,2,41.940781698,-87.794429759,83.0,54.0,2.79,67.0,62.0,0.12955588188914421,0.06826999898192512
21696,4,41.656676999,-87.559440719,83.0,54.0,2.79,67.0,62.0,0.005531337141336537,0.005653758078572492
21697,4,41.907284873,-87.701394637,83.0,54.0,2.79,67.0,62.0,0.011399562918056237,0.0
21698,11,41.773085400999996,-87.600167559,83.0,54.0,2.79,67.0,62.0,0.030236675229690358,0.03476478406912625
21699,4,41.659236018,-87.612015128,83.0,54.0,2.79,67.0,62.0,0.08003388922692806,0.014381213166522097
21700,1,42.013029275,-87.81134973200001,83.0,54.0,2.79,67.0,62.0,0.15630110167886438,0.053424624749238696
21701,6,41.676887316,-87.66122192600001,89.0,54.0,1.54,83.0,54.0,0.15363477605366546,0.07683150669973131
21702,1,41.987244608000005,-87.68941677,89.0,54.0,1.54,83.0,54.0,0.019956890581410404,0.006715006199679729
21703,15,41.656676999,-87.559440719,89.0,54.0,1.54,83.0,54.0,0.005531337141336537,0.005653758078572492
21704,1,41.964405454,-87.691370391,89.0,54.0,1.54,83.0,54.0,0.06434964199666891,0.05543865094831889
21705,2,41.940781698,-87.794429759,89.0,54.0,1.54,83.0,54.0,0.12955588188914421,0.06826999898192512
21706,1,41.892219983000004,-87.691697729,89.0,54.0,1.54,83.0,54.0,0.11996094178493685,0.014914044650244868
21707,3,41.953664151999995,-87.724987191,89.0,54.0,1.54,83.0,54.0,0.14245854743044195,0.008885545521705354
21708,7,41.956298856,-87.797517445,89.0,54.0,1.54,83.0,54.0,0.0906973936468076,0.10511499496778832
21709,1,41.945961094,-87.83294247299999,89.0,54.0,1.54,83.0,54.0,0.08846750168155891,0.06011196910693973
21710,4,41.659236018,-87.612015128,89.0,54.0,1.54,83.0,54.0,0.08003388922692806,0.014381213166522097
21711,1,41.964405454,-87.691370391,89.0,54.0,1.54,83.0,54.0,0.06434964199666891,0.05543865094831889
21713,1,41.974522760999996,-87.80458947,89.0,54.0,1.54,83.0,54.0,0.1146846790141019,0.07265509856769375
21715,1,41.798210726,-87.73692496299999,89.0,54.0,1.54,83.0,54.0,0.14767048862528212,0.06585225705572206
21716,1,41.656676999,-87.559440719,89.0,54.0,1.54,83.0,54.0,0.005531337141336537,0.005653758078572492
21717,6,41.9220638,-87.63223306,89.0,54.0,1.54,83.0,54.0,0.03267150317648483,0.0
21719,1,41.656676999,-87.559440719,89.0,54.0,1.54,83.0,54.0,0.005531337141336537,0.005653758078572492
21720,1,41.948500064,-87.73055318700001,89.0,54.0,1.54,83.0,54.0,0.15772695492967775,0.08060811518570492
21722,2,41.857837294,-87.63586198600001,89.0,54.0,1.54,83.0,54.0,0.01733753492009531,0.03095018750801095
21723,1,41.704338415,-87.657084272,89.0,54.0,1.54,83.0,54.0,0.12258131236267326,0.05287960915046234
21724,3,41.704687214,-87.56423556200001,89.0,54.0,1.54,83.0,54.0,0.09636663549538735,0.0
21727,3,41.872872862,-87.764736532,89.0,54.0,1.54,83.0,54.0,0.04874109427865112,0.0
21728,1,41.690221088,-87.63761637200001,89.0,54.0,1.54,83.0,54.0,0.14576150459335965,0.0950592108251615
21729,19,41.940781698,-87.794429759,89.0,54.0,1.54,83.0,54.0,0.12955588188914421,0.06826999898192512
21731,2,41.7212875,-87.665235702,89.0,54.0,1.54,83.0,54.0,0.09275289648574891,0.050119547841803266
21732,1,41.69549407,-87.609081766,89.0,54.0,1.54,83.0,54.0,0.07914175878343498,0.05351543432696032
21733,1,41.659236018,-87.612015128,89.0,54.0,1.54,83.0,54.0,0.08003388922692806,0.014381213166522097
21734,1,41.857837294,-87.63586198600001,89.0,54.0,1.54,83.0,54.0,0.01733753492009531,0.03095018750801095
21736,1,41.904773448,-87.755685753,89.0,54.0,1.54,83.0,54.0,0.17405141762590076,0.0
21737,1,41.866915182,-87.654918844,89.0,54.0,1.54,83.0,54.0,0.1284681694148799,0.05048937790800792
21739,2,41.987244608000005,-87.68941677,89.0,54.0,1.54,83.0,54.0,0.019956890581410404,0.006715006199679729
21741,7,41.742670478,-87.731550059,89.0,54.0,1.54,83.0,54.0,0.17819336289604845,0.05908290095055221
21742,42,41.988586396,-87.85447335100001,89.0,54.0,1.54,83.0,54.0,0.030996646572229076,0.0
21743,1,41.768485667,-87.67946342799999,89.0,54.0,1.54,83.0,54.0,0.1293614383729444,0.07764220068890831
21744,1,42.01780085,-87.687601446,89.0,54.0,1.54,83.0,54.0,0.14656309603056486,0.07517244680977733
21745,1,41.776005391999995,-87.77940766799999,89.0,54.0,1.54,83.0,54.0,0.23427717022993666,0.04668353752713931
21746,1,41.866915182,-87.654918844,89.0,54.0,1.54,83.0,54.0,0.1284681694148799,0.05048937790800792
21748,6,41.988586396,-87.85447335100001,89.0,54.0,1.54,83.0,54.0,0.030996646572229076,0.0
21749,1,41.771198588000004,-87.703106608,89.0,54.0,1.54,83.0,54.0,0.028177845901324473,0.0
21750,5,41.866915182,-87.654918844,89.0,54.0,1.54,83.0,54.0,0.1284681694148799,0.05048937790800792
21751,1,41.947044495,-87.673061053,89.0,54.0,1.54,83.0,54.0,0.1291369397810233,0.027095658294971705
21753,2,41.923887364,-87.778909912,89.0,54.0,1.54,83.0,54.0,0.06688200940255568,0.0
21754,20,41.974522760999996,-87.80458947,89.0,54.0,1.54,83.0,54.0,0.1146846790141019,0.07265509856769375
21755,1,41.681034931,-87.533436467,89.0,54.0,1.54,83.0,54.0,0.06758508811760848,0.03816218827005419
21756,50,41.945961094,-87.83294247299999,89.0,54.0,1.54,83.0,54.0,0.08846750168155891,0.06011196910693973
21757,6,41.690922985,-87.682259674,89.0,54.0,1.54,83.0,54.0,0.12184877461908537,0.053073894528710454
21758,3,41.676887316,-87.66122192600001,89.0,54.0,1.54,83.0,54.0,0.15363477605366546,0.07683150669973131
21759,1,42.013029275,-87.81134973200001,89.0,54.0,1.54,83.0,54.0,0.15630110167886438,0.053424624749238696
21760,2,41.801047857,-87.680424734,89.0,54.0,1.54,83.0,54.0,0.12005767619003087,0.02846289506117252
21763,3,41.892219983000004,-87.691697729,89.0,54.0,1.54,83.0,54.0,0.11996094178493685,0.014914044650244868
21766,1,41.907284873,-87.701394637,89.0,54.0,1.54,83.0,54.0,0.011399562918056237,0.0
21767,26,41.945961094,-87.83294247299999,89.0,54.0,1.54,83.0,54.0,0.08846750168155891,0.06011196910693973
21768,17,41.945961094,-87.83294247299999,89.0,54.0,1.54,83.0,54.0,0.08846750168155891,0.06011196910693973
21769,2,41.953664151999995,-87.724987191,89.0,54.0,1.54,83.0,54.0,0.14245854743044195,0.008885545521705354
21770,9,41.940781698,-87.794429759,89.0,54.0,1.54,83.0,54.0,0.12955588188914421,0.06826999898192512
21771,5,41.742670478,-87.731550059,89.0,54.0,1.54,83.0,54.0,0.17819336289604845,0.05908290095055221
21772,2,41.7212875,-87.665235702,89.0,54.0,1.54,83.0,54.0,0.09275289648574891,0.050119547841803266
21773,3,41.988586396,-87.85447335100001,89.0,54.0,1.54,83.0,54.0,0.030996646572229076,0.0
21774,14,41.956298856,-87.797517445,89.0,54.0,1.54,83.0,54.0,0.0906973936468076,0.10511499496778832
21777,15,41.742670478,-87.731550059,89.0,54.0,1.54,83.0,54.0,0.17819336289604845,0.05908290095055221
21779,4,41.974522760999996,-87.80458947,89.0,54.0,1.54,83.0,54.0,0.1146846790141019,0.07265509856769375
21780,1,41.662386728,-87.590179728,89.0,54.0,1.54,83.0,54.0,0.06394618890004815,0.08226546020682089
21781,2,41.754148414,-87.61272102299999,89.0,54.0,1.54,83.0,54.0,0.12172893393020157,0.10089343317841598
21782,50,41.940781698,-87.794429759,89.0,54.0,1.54,83.0,54.0,0.12955588188914421,0.06826999898192512
21784,1,41.825398256,-87.723962137,89.0,54.0,1.54,83.0,54.0,0.0,0.09706167969507173
21785,1,41.940781698,-87.794429759,91.0,60.0,0.6000000000000001,86.0,60.0,0.12955588188914421,0.06826999898192512
21786,15,41.872872862,-87.764736532,91.0,60.0,0.6000000000000001,86.0,60.0,0.04874109427865112,0.0
21787,3,41.820858508,-87.665108095,91.0,60.0,0.6000000000000001,86.0,60.0,0.09015996526655921,0.08386595529164773
21789,1,41.845715401999996,-87.715898597,91.0,60.0,0.6000000000000001,86.0,60.0,0.12429035069694502,0.06464675392435451
21792,6,41.964405454,-87.691370391,91.0,60.0,0.6000000000000001,86.0,60.0,0.06434964199666891,0.05543865094831889
21793,1,41.945961094,-87.83294247299999,91.0,60.0,0.6000000000000001,86.0,60.0,0.08846750168155891,0.06011196910693973
21794,2,41.662386728,-87.590179728,91.0,60.0,0.6000000000000001,86.0,60.0,0.06394618890004815,0.08226546020682089
21795,1,41.802359309,-87.643075919,91.0,60.0,0.6000000000000001,86.0,60.0,0.08347923404105824,0.05519450021471727
21796,1,41.916134719,-87.801092809,91.0,60.0,0.6000000000000001,86.0,60.0,0.13634802916183988,0.06328288475578461
21797,2,41.987244608000005,-87.68941677,91.0,60.0,0.6000000000000001,86.0,60.0,0.019956890581410404,0.006715006199679729
21799,2,41.704687214,-87.56423556200001,91.0,60.0,0.6000000000000001,86.0,60.0,0.09636663549538735,0.0
21800,1,41.913567582,-87.72630030200001,91.0,60.0,0.6000000000000001,86.0,60.0,0.15274542569647204,0.045738345262628
21802,1,41.93279021,-87.70023788399999,91.0,60.0,0.6000000000000001,86.0,60.0,0.09877168701474114,0.031206648293880025
21803,1,41.93279021,-87.70023788399999,91.0,60.0,0.6000000000000001,86.0,60.0,0.09877168701474114,0.031206648293880025
21805,1,41.9220638,-87.63223306,91.0,60.0,0.6000000000000001,86.0,60.0,0.03267150317648483,0.0
21806,5,41.771198588000004,-87.703106608,91.0,60.0,0.6000000000000001,86.0,60.0,0.028177845901324473,0.0
21807,1,41.913567582,-87.72630030200001,91.0,60.0,0.6000000000000001,86.0,60.0,0.15274542569647204,0.045738345262628
21808,1,41.682180403000004,-87.710091651,91.0,60.0,0.6000000000000001,86.0,60.0,0.14670995400316017,0.07378691764594979
21809,1,41.940781698,-87.794429759,91.0,60.0,0.6000000000000001,86.0,60.0,0.12955588188914421,0.06826999898192512
21810,10,41.69549407,-87.609081766,91.0,60.0,0.6000000000000001,86.0,60.0,0.07914175878343498,0.05351543432696032
21811,9,41.965374859,-87.758411715,91.0,60.0,0.6000000000000001,86.0,60.0,0.1306825213647994,0.015977599899029506
21812,1,41.923887364,-87.778909912,91.0,60.0,0.6000000000000001,86.0,60.0,0.06688200940255568,0.0
21813,3,42.01780085,-87.687601446,91.0,60.0,0.6000000000000001,86.0,60.0,0.14656309603056486,0.07517244680977733
21815,1,41.768485667,-87.67946342799999,91.0,60.0,0.6000000000000001,86.0,60.0,0.1293614383729444,0.07764220068890831
21816,1,41.662386728,-87.590179728,91.0,60.0,0.6000000000000001,86.0,60.0,0.06394618890004815,0.08226546020682089
21817,1,41.676887316,-87.66122192600001,91.0,60.0,0.6000000000000001,86.0,60.0,0.15363477605366546,0.07683150669973131
21818,3,41.974522760999996,-87.80458947,91.0,60.0,0.6000000000000001,86.0,60.0,0.1146846790141019,0.07265509856769375
21820,7,41.845715401999996,-87.715898597,91.0,60.0,0.6000000000000001,86.0,60.0,0.12429035069694502,0.06464675392435451
21821,3,41.69549407,-87.609081766,91.0,60.0,0.6000000000000001,86.0,60.0,0.07914175878343498,0.05351543432696032
21823,44,41.656676999,-87.559440719,91.0,60.0,0.6000000000000001,86.0,60.0,0.005531337141336537,0.005653758078572492
21824,1,41.964405454,-87.691370391,91.0,60.0,0.6000000000000001,86.0,60.0,0.06434964199666891,0.05543865094831889
21826,1,41.798210726,-87.73692496299999,91.0,60.0,0.6000000000000001,86.0,60.0,0.14767048862528212,0.06585225705572206
21827,10,41.682180403000004,-87.710091651,91.0,60.0,0.6000000000000001,86.0,60.0,0.14670995400316017,0.07378691764594979
21828,1,41.778305156,-87.754366286,91.0,60.0,0.6000000000000001,86.0,60.0,0.20367772356647734,0.047020504720180725
21829,1,41.922736649,-87.63244996700001,91.0,60.0,0.6000000000000001,86.0,60.0,0.030345566749604654,0.0
21830,1,41.904773448,-87.755685753,91.0,60.0,0.6000000000000001,86.0,60.0,0.17405141762590076,0.0
21831,2,41.778305156,-87.754366286,91.0,60.0,0.6000000000000001,86.0,60.0,0.20367772356647734,0.047020504720180725
21832,3,41.798210726,-87.73692496299999,91.0,60.0,0.6000000000000001,86.0,60.0,0.14767048862528212,0.06585225705572206
21833,5,41.659236018,-87.612015128,91.0,60.0,0.6000000000000001,86.0,60.0,0.08003388922692806,0.014381213166522097
21834,1,41.962014638,-87.646847726,91.0,60.0,0.6000000000000001,86.0,60.0,0.05932232011692888,0.006646072113459674
21835,17,41.773085400999996,-87.600167559,91.0,60.0,0.6000000000000001,86.0,60.0,0.030236675229690358,0.03476478406912625
21836,3,41.892219983000004,-87.691697729,91.0,60.0,0.6000000000000001,86.0,60.0,0.11996094178493685,0.014914044650244868
21837,2,41.657068876,-87.546048865,91.0,60.0,0.6000000000000001,86.0,60.0,0.053708848533524145,0.05963816778460306
21839,1,41.825398256,-87.723962137,91.0,60.0,0.6000000000000001,86.0,60.0,0.0,0.09706167969507173
21840,5,41.904773448,-87.755685753,91.0,60.0,0.6000000000000001,86.0,60.0,0.17405141762590076,0.0
21842,1,41.892219983000004,-87.691697729,91.0,60.0,0.6000000000000001,86.0,60.0,0.11996094178493685,0.014914044650244868
21843,2,41.768485667,-87.67946342799999,91.0,60.0,0.6000000000000001,86.0,60.0,0.1293614383729444,0.07764220068890831
21844,6,41.798210726,-87.73692496299999,91.0,60.0,0.6000000000000001,86.0,60.0,0.14767048862528212,0.06585225705572206
21845,1,41.773085400999996,-87.600167559,91.0,60.0,0.6000000000000001,86.0,60.0,0.030236675229690358,0.03476478406912625
21846,10,41.773085400999996,-87.600167559,91.0,60.0,0.6000000000000001,86.0,60.0,0.030236675229690358,0.03476478406912625
21847,3,41.710542402,-87.584558933,91.0,60.0,0.6000000000000001,86.0,60.0,0.07422721791287477,0.0806016204354327
21848,4,41.948500064,-87.73055318700001,91.0,60.0,0.6000000000000001,86.0,60.0,0.15772695492967775,0.08060811518570492
21849,1,41.993564362,-87.74542038700001,91.0,60.0,0.6000000000000001,86.0,60.0,0.10059302343030734,0.0761341755075271
21850,29,41.676887316,-87.66122192600001,91.0,60.0,0.6000000000000001,86.0,60.0,0.15363477605366546,0.07683150669973131
21851,10,41.656676999,-87.559440719,91.0,60.0,0.6000000000000001,86.0,60.0,0.005531337141336537,0.005653758078572492
21852,2,41.965374859,-87.758411715,91.0,60.0,0.6000000000000001,86.0,60.0,0.1306825213647994,0.015977599899029506
21853,1,41.9220638,-87.63223306,91.0,60.0,0.6000000000000001,86.0,60.0,0.03267150317648483,0.0
21854,5,41.676887316,-87.66122192600001,91.0,60.0,0.6000000000000001,86.0,60.0,0.15363477605366546,0.07683150669973131
21855,19,41.7212875,-87.665235702,91.0,60.0,0.6000000000000001,86.0,60.0,0.09275289648574891,0.050119547841803266
21856,3,41.656676999,-87.559440719,91.0,60.0,0.6000000000000001,86.0,60.0,0.005531337141336537,0.005653758078572492
21859,1,41.872872862,-87.764736532,91.0,60.0,0.6000000000000001,86.0,60.0,0.04874109427865112,0.0
21860,1,42.01780085,-87.687601446,91.0,60.0,0.6000000000000001,86.0,60.0,0.14656309603056486,0.07517244680977733
21861,8,41.866915182,-87.654918844,91.0,60.0,0.6000000000000001,86.0,60.0,0.1284681694148799,0.05048937790800792
21862,1,41.742670478,-87.731550059,91.0,60.0,0.6000000000000001,86.0,60.0,0.17819336289604845,0.05908290095055221
21864,1,41.690922985,-87.682259674,91.0,60.0,0.6000000000000001,86.0,60.0,0.12184877461908537,0.053073894528710454
21866,1,41.866915182,-87.654918844,91.0,60.0,0.6000000000000001,86.0,60.0,0.1284681694148799,0.05048937790800792
21867,1,41.704338415,-87.657084272,91.0,60.0,0.6000000000000001,86.0,60.0,0.12258131236267326,0.05287960915046234
21868,8,41.974522760999996,-87.80458947,91.0,60.0,0.6000000000000001,86.0,60.0,0.1146846790141019,0.07265509856769375
21871,2,41.820858508,-87.665108095,91.0,60.0,0.6000000000000001,86.0,60.0,0.09015996526655921,0.08386595529164773
21872,1,41.771198588000004,-87.703106608,91.0,60.0,0.6000000000000001,86.0,60.0,0.028177845901324473,0.0
21873,1,41.710542402,-87.584558933,91.0,60.0,0.6000000000000001,86.0,60.0,0.07422721791287477,0.0806016204354327
21874,11,41.866915182,-87.654918844,91.0,60.0,0.6000000000000001,86.0,60.0,0.1284681694148799,0.05048937790800792
21875,9,41.657068876,-87.546048865,91.0,60.0,0.6000000000000001,86.0,60.0,0.053708848533524145,0.05963816778460306
21876,1,41.7212875,-87.665235702,91.0,60.0,0.6000000000000001,86.0,60.0,0.09275289648574891,0.050119547841803266
21877,4,41.705327644,-87.632955365,91.0,60.0,0.6000000000000001,86.0,60.0,0.14217400706326813,0.009569513509900485
21879,4,41.690922985,-87.682259674,91.0,60.0,0.6000000000000001,86.0,60.0,0.12184877461908537,0.053073894528710454
21880,1,41.682180403000004,-87.710091651,91.0,60.0,0.6000000000000001,86.0,60.0,0.14670995400316017,0.07378691764594979
21883,3,41.825398256,-87.723962137,91.0,60.0,0.6000000000000001,86.0,60.0,0.0,0.09706167969507173
21884,1,41.7212875,-87.665235702,91.0,60.0,0.6000000000000001,86.0,60.0,0.09275289648574891,0.050119547841803266
21885,6,41.948500064,-87.73055318700001,91.0,60.0,0.6000000000000001,86.0,60.0,0.15772695492967775,0.08060811518570492
